"x","y","y2","z"
1,-1.05389897193699,0.579147559673245,-0.275384668804178
2,0.514784820734999,-0.697153869301913,-1.27070663866026
3,-1.88352825173225,1.12197936510549,0.512375109105587
4,1.3316532118989,-1.2272561702438,0.396735300609312
5,1.82041464625031,0.0149424104070553,1.50033801468761
6,0.508442446297057,0.332048213035499,-0.30596759184371
7,-0.952970394455392,1.09134773198839,0.941599654132244
8,-0.727850650589568,-0.485024099105464,0.0389806563722182
9,0.648866343037164,-0.287635625892478,0.612374462484394
10,-1.26780558911828,-1.69342280454724,-0.00285214957347373
11,0.588621607890636,0.553268143652657,-0.257577772603847
12,-2.15709348332135,0.173214359084171,-0.175714726294339
13,1.0115555451468,0.0714103761689282,-0.340258820951536
14,-1.47911775433342,-0.686363764456814,0.722301585710271
15,-0.31457593627505,-1.73084920376593,-0.412186786499419
16,-0.829299264299954,0.834815921336382,0.157998817370376
17,-0.21163668387536,0.323241684197628,-0.0797679943003365
18,-1.69547620259196,1.74406013013418,-2.12676072652683
19,0.710146690110477,-0.0673814030006199,0.21273702584124
20,-0.76544032315035,-2.24009948557553,-0.859293207835175
21,0.483766117495025,1.13155555838032,1.4604610989311
22,-0.0590228078921257,-1.42484374934481,-0.297439513276129
23,-0.457656527573417,1.49554603566522,-0.676056299413168
24,1.58255290040235,-0.380001723186618,0.592423786091105
25,0.449021296765844,-1.54922747399565,1.28630435441872
26,-0.177086673683043,0.336086442918851,-2.14906369860265
27,-0.801613057537029,-0.222098237394728,0.0444921625535476
28,-0.643562024314495,-1.45829951880148,-1.1474698565173
29,1.91860689382082,0.735509859300581,-0.0264201288911587
30,0.229755681025802,-1.29901094134576,0.644693634853395
31,-0.265525817594828,0.121992577083516,-0.24479818946136
32,0.130062383984789,-0.33514477171867,-0.905458401421784
33,-0.381915868147259,0.26078712040804,-0.000533338475264235
34,0.0844779082520489,0.535625345753001,-0.176871993577799
35,0.343128080707439,1.24175782280517,-0.0389477633784717
36,0.386733628772658,-0.229208046824821,0.263169448195598
37,0.680943102299206,-0.438006702734916,0.295833580513998
38,-0.54302237081904,0.9728465255164,-0.645145075323589
39,-1.22169376273998,-1.66432610630408,-0.464789825421973
40,-1.54394980030947,1.70230889908118,-0.741527965911009
41,-0.232511797841354,0.728935719298852,0.923545254591121
42,-0.609655779050718,1.79132674789141,1.0220033057341
43,1.49872530818222,1.57867006099111,1.5703409421379
44,-0.0733015015737179,1.41195027788815,0.660180045282607
45,-0.938311602307419,-0.214642005823658,-1.7326070442034
46,-2.50128722964943,-1.81187710563321,-0.897427851196681
47,-0.000974185689450072,1.9496264465923,-0.455263887091994
48,-1.46906032456641,-2.07016828702651,1.21676266685145
49,-0.364384013753721,-0.0543782742996485,-1.96060171674869
50,-0.320906158022439,0.62519278864913,-0.0891267085246076
51,0.202633905996289,1.78553233453758,0.754977030327162
52,-0.217971338664635,-0.245747015624242,0.0760628369257583
53,1.36792042364498,-1.18611448227036,-0.624152599199923
54,-0.144999133479547,-1.19648993655429,-1.37208065165846
55,-1.50117128286178,-0.831683856452675,0.622722809719082
56,-0.164055184494134,-0.260599883775235,0.106702701630832
57,1.14886756212774,1.81262825244864,-0.424187333707301
58,-0.285758109173615,4.15651749017644,0.42717737270252
59,0.883701383594618,-0.941221783155389,-1.11536496559022
60,-0.0350180575918803,0.200006912199523,-0.648849798871564
61,1.10776073611221,-0.570711370126999,0.570224849215047
62,-2.87138090718118,0.318617062453832,-0.491216642724413
63,1.27160732941511,1.02669207158698,0.444519034199668
64,1.53029568316332,0.0754054826279607,1.53591820168745
65,0.240246499380952,-1.32004836861345,-0.677716379787507
66,0.23916841622139,0.72328924690633,-1.65376074100766
67,1.85689817799843,-1.84433170308156,0.728275479639354
68,0.196492410339929,0.448528625783339,1.06845382631834
69,1.53889861728252,-0.364953420387613,-0.370427559826143
70,-0.366185715790134,0.573853778080489,-1.18951604118266
71,-0.57783086788048,-0.620556272876251,-0.842315141990549
72,0.336112877966055,-2.46569467107829,1.340663799372
73,1.72308762206358,0.936493179393657,0.386591646556095
74,2.08451041839277,1.0244217657539,0.796602470477576
75,-0.577757299406246,0.275116636285114,1.23087947793788
76,-0.737045523482402,-0.225603652965219,2.97387096840318
77,0.380992098169558,-0.172072064105011,-1.19108306510347
78,2.20141606713567,0.0898849696109746,2.44961393949947
79,0.346283114798293,1.8687585098893,0.911796490485847
80,0.0196564421407398,-1.42865777986504,-1.27827362510397
81,2.79229817369248,0.511184481263258,-0.110197313221911
82,2.0928940946618,-0.893840948174181,0.00444022368632137
83,0.157651393780272,-0.271466314134733,-0.053994940181588
84,0.29540024868045,-0.736761744437896,-1.75434033124854
85,-0.263409481505139,0.0409073777149463,0.399485687886851
86,0.857263303927293,0.339106697811329,1.79539402771382
87,-0.851207406443182,0.670177389254511,-1.34611204676137
88,-1.96021081677521,0.503425021948864,-1.84456308553483
89,-0.793143576752152,-1.07255892955391,-0.0971193868692266
90,-1.05349998377918,-0.558632940912033,-0.386985923145454
91,0.876762068648835,1.2158341808133,0.444716640062569
92,-1.14048912630019,0.537957515490527,-1.0350305519054
93,0.541462309578155,0.0387455178040209,0.0273362846612566
94,0.597749710297299,0.241236061745699,0.0519394472825829
95,-1.20452256788945,-1.61720412472103,1.50264806888185
96,-0.123925019956168,1.756170324063,0.815325558270323
97,1.41015117838028,0.8006480153846,1.413803096218
98,-0.193033281493656,-0.665992303129469,0.534860523373546
99,1.49492197703232,-0.384813299946631,-0.409302349934364
100,0.0626133572398666,-0.293915062043774,-0.61694441664475
101,1.0407271633933,-0.140998535256627,0.195153716600768
102,0.152978065083576,-0.428355945047454,0.232158718874155
103,0.363783991376049,0.572853392911906,-0.128357465348408
104,-1.47678108022086,-0.926604416566097,0.107445983211978
105,1.53919564746507,-1.20312324660124,0.329890518808408
106,2.06477484139785,1.35414965054286,-0.770641018682158
107,0.77735499349191,1.03770528346437,1.67393992749819
108,2.04630133785135,1.03791596290089,0.114895766670559
109,-0.523637610668349,0.0858399978348881,0.748319383258464
110,-1.26704423906668,-0.123001732220717,-0.393744626172616
111,0.369696446195084,0.562042519166953,-0.199084151780514
112,-0.928547121175945,-0.645968046165268,0.136080697199382
113,-0.125201668559012,-2.6250877602775,-1.28600649157586
114,0.740207375279342,0.757745316833905,-0.693981172675884
115,-0.170517767087114,2.46642658092791,0.404556791967146
116,1.07536588152148,0.22579399978226,1.65227655267684
117,-1.69089663038423,1.06649523568924,0.560101302387599
118,-0.254093487536572,-0.932240965313718,-0.792984278916855
119,0.180237482747868,-0.875816392926359,-1.14367362607009
120,-0.130379723028937,-0.362613616523863,-0.920399783476189
121,0.387335255905325,0.934555068740551,0.0708930675698217
122,-0.449891018174319,-0.844089581903507,-0.379644829909466
123,1.84384147531673,-0.876449438114465,0.713793683918674
124,2.17781753796185,0.83892681166347,-1.50008355178903
125,-0.271392848522991,0.549941003629011,0.611220485345952
126,0.908319382172051,0.0990078868572253,1.29495445404566
127,-0.036325357372834,-1.25408596405808,1.17668040464126
128,0.283382487601707,1.1714058938058,2.19067115095473
129,-1.27769731358913,1.94206030495893,-0.0868487097083236
130,0.608431237277595,-0.647042050732184,-0.656845779425703
131,-0.418593641742843,0.49452062615301,-0.698461410487956
132,-1.04494039018322,-0.0658159842560902,0.680241007682634
133,-0.875251223149123,-0.553007038488706,-0.00303072117456263
134,1.20229654059254,-2.09610569640455,1.85106945858735
135,0.670831716209072,1.13176364878226,-1.03648347714349
136,2.42443832656205,0.576232395630574,-1.88978977780206
137,0.781855941985514,1.02309874427768,0.080189857167278
138,-0.122931649239268,-1.93095213605442,-0.300887093232163
139,-0.0378552763859797,0.0427529325682211,-0.0280487811759079
140,-0.231648111993815,-1.08795788928103,-0.37378357798246
141,-0.0650325172996439,-1.06937498719737,-0.231863566595496
142,-0.722347935295406,0.238109876673398,-0.602379436676284
143,-0.243826266850283,-0.16118673622572,1.58956077821376
144,-0.138187071658785,0.334094474133122,0.152862069148409
145,-0.244410011064333,-0.932841392747389,-0.0389857545625594
146,0.104821719837213,0.453372239922261,1.14313551909624
147,-2.70973470438,0.968505622551986,0.00103953143970782
148,-0.0143063589281759,0.997888226744436,0.124182009193366
149,1.55703866928708,-0.278021978938132,-1.05932398867191
150,1.14108786146576,0.883411368677549,0.10517306413226
151,-0.732640704923996,-1.33184362353318,0.546238334347283
152,-0.0222303861442203,-0.333662872612192,-0.767718220381131
153,0.55565879816205,0.135153509655181,-1.12020819919139
154,-0.757948589103371,1.71884747295784,-2.07053090979389
155,0.2925978159856,-2.1338014017304,0.38650479274974
156,0.371178028095929,-0.894398454265253,1.17286249188878
157,-0.238079620841264,-0.228759521506721,-0.12328404554195
158,0.490676097348778,-0.086284190807774,0.414723402111524
159,-1.05439044645947,-0.402855906816468,-0.900767822990946
160,-0.558879547158167,-1.01968668391491,0.773823177537379
161,0.372634168445224,-0.373301978545948,1.2457258065953
162,0.347997230347744,1.18351854113889,-0.120870988269873
163,0.417695311169435,0.617835503988667,0.242402367659402
164,0.303477903859329,1.88159066829539,0.427191464265636
165,2.4668473735163,-0.469930592063668,0.418947848437075
166,-1.30319470773333,0.126148218788872,1.43529433917408
167,-0.987911479819708,-1.0079688650217,0.744038125476836
168,-0.234588497416223,-1.15996495118556,0.00926754128974969
169,0.665128005571682,-0.000810193658474045,-0.0828497479425707
170,-1.85087172715887,-0.52088621291741,-0.6024389735169
171,0.73516254922595,0.522719147623224,0.363371517857399
172,0.509509230853602,1.72944072622445,-0.681492909200451
173,-2.18218344745372,-0.268337777050668,0.230735806592494
174,0.110689472586669,1.43641630106327,-0.220656063685315
175,0.782335667244472,1.94327625673479,3.06316233814755
176,-0.489774237096926,-0.320044773971737,-1.48484011728407
177,-0.616904024632492,-0.486010396389189,-1.13711159826247
178,0.715589141062952,0.748420426843516,1.45890108896371
179,0.798817438912984,1.96091081526766,-0.738587509944814
180,-1.43079641333446,1.64008876968317,-0.0143841938356677
181,0.541039607300083,-0.43234877701526,-0.320453007941177
182,0.334339450063094,-1.35231773625773,-0.253315513046392
183,0.0103561030746013,0.761573355351055,1.15684102398708
184,0.161910944369712,1.83562136842005,-0.427876202461946
185,0.44529441983061,0.121886269958081,-0.656466753217028
186,0.767907618912472,0.959902452598133,0.747485780769792
187,-1.20543809666431,-0.498185265534099,-0.934283140063625
188,-1.13408647470897,-0.282162372025293,0.898509957757936
189,-0.426646817413881,0.830474704875865,0.28062572400531
190,-1.97724048658461,0.590725881253363,0.471437172379551
191,2.29458635752776,-0.374617112020554,0.2190580966407
192,-1.25335746634132,1.89858174781023,-0.991726214687363
193,-0.911300664826515,-1.14086151767333,1.42069182375767
194,-0.25650827973867,0.990486269995728,-0.467537220094068
195,0.413281190048872,-0.770374261580465,1.41746383604276
196,-1.05168738716922,0.331786212527908,3.12054327386649
197,-0.885939059226939,0.504130130957819,-0.421332909313745
198,-1.48281738811143,-0.344118590856202,0.526495580230475
199,-1.46787292673427,0.600808042766459,0.560944978660836
200,1.66334657197318,0.170215530906749,-0.384237824692694
201,1.1557089966461,-0.567105988405153,-1.17712295233056
202,0.657176941821758,-0.408651760177544,-2.61951063924083
203,1.71774866052996,-0.812807664038219,-0.746940838710336
204,2.02602371744176,0.0760403106527602,0.926368207453871
205,-0.347074202426029,-1.87168079371222,0.132464803539413
206,-1.55923505341306,-1.38503773988304,-0.78533790826598
207,-0.606319722322253,0.769582913815726,-1.03674659978622
208,-3.25717740238188,-0.406454131899672,-0.98340459729452
209,0.213009914590831,0.73218703595816,-1.171314204383
210,-0.627888656448662,-0.142867249817361,0.167637869603845
211,-0.440576078280272,0.054940180085973,1.23888511765307
212,0.304689006045214,0.103028001379497,-0.275621054537659
213,0.600431010134603,-0.541551150967291,0.731619914157599
214,-0.0905708172402997,-0.163914325950278,0.738413558002056
215,0.820475711947608,-1.77946831019836,-1.68889443348367
216,1.1052024321707,0.309710485436063,1.20793060182427
217,-1.62466846539168,0.72603163474041,-1.32816027978933
218,-0.990674094520284,0.0593112746418114,1.0390642648432
219,0.632257158408213,1.23059674009188,-0.878823707723646
220,0.862808376040743,1.30102336006685,0.841354477379641
221,0.530369779359891,1.07686559157134,-0.150442395315926
222,0.560033063244023,-0.715298542616183,0.492204853368325
223,0.666880226412939,0.511239029772308,-0.0327211287492393
224,0.00868926373851369,0.804357092418824,-1.03689009032282
225,0.422184748703588,1.2434062539583,0.598054841810182
226,1.38778234932253,0.805298703464212,0.0656421929097641
227,-1.19623729865687,-1.35433058181923,0.108874080790482
228,0.428043285279284,-1.09510744872129,-0.1822204218799
229,0.946059860698216,-1.43117822628714,-0.917190502677041
230,0.497149955783813,1.57491271907743,0.2705628154874
231,0.150492504475816,-1.23549055147864,-0.462276741513857
232,-0.0901653943238778,1.14648652411012,-0.0744357573219962
233,-0.733445627339306,-0.769971729896217,-0.578655280445989
234,-1.23403999439847,0.746971759672098,-1.25559268849725
235,-1.33789963106131,1.06167382375167,-0.239359318601105
236,-1.4241677870051,0.909728995720916,0.481471037255439
237,0.477019247198832,0.314789783898588,-0.578728818326286
238,0.408467493258483,0.853476583435076,-0.0605058530694881
239,0.389445951026421,0.988314538862736,0.133586130913078
240,1.68662746171635,1.58347209749141,1.98508338374105
241,-0.147148768640053,-0.0249863445253588,0.967837874331257
242,0.0985623490485011,0.312769796596954,0.791919215938164
243,0.198036558120729,0.15217304062669,-0.647213159208666
244,-0.43875134938757,0.37755865654814,-0.620320094473864
245,-0.614899152107266,0.714195726030073,-0.916769414699407
246,-0.336512601459545,-0.0928181324144303,-0.146624390218813
247,-0.750870005569208,0.79347735090854,1.66964420801232
248,-1.96612056982867,-0.240026225198161,-0.756727177459009
249,0.268667037754851,3.05861208517646,0.301869285418977
250,-0.111318287322624,-0.798727348944805,-0.367483621190847
251,0.480803585764088,0.574212022485757,1.66469855521016
252,1.11350917527804,0.192095729429627,0.707959053778411
253,-0.41612317710098,-0.449933762831818,0.516730066586771
254,0.9322121637467,-0.319682767270768,-0.676330220279901
255,-0.174299963885502,-1.13988541102576,-0.695713570815431
256,0.977378819519509,0.195858561636267,1.53093046924336
257,0.438600113685831,-1.06642268723936,1.84719964453416
258,-1.34219830721085,2.40050806859121,-0.0635225815985349
259,-1.07410892030386,-0.320175163119495,-0.293902855903087
260,-0.388554169101196,-1.04643850966962,-3.00459179959627
261,1.26921729794446,0.570449365719763,0.259253827649831
262,1.06464551266257,0.200304499970454,1.12832403540812
263,-0.151342055246009,-0.827886143115139,-1.51040870183936
264,1.48984316721779,0.604958992805157,0.361472500906334
265,0.110221342408635,-0.501465962088473,-0.556778072826391
266,0.607828894811466,-0.0965191263113249,0.700366229619646
267,1.80996948186326,0.888958947344369,-0.364088128054884
268,-0.342929138777182,-0.817477422972582,-0.714443710078945
269,0.421105827747444,2.96481538415468,-0.360624052146668
270,-0.439758356994662,0.662177993331949,-0.442874922476787
271,-0.205500753775706,0.708780437198966,1.64214168931039
272,-0.207924883324674,0.198297355707367,0.283147037250949
273,1.29116679634686,-0.434827947402672,2.19578947253569
274,0.389226378237079,-1.50059187290965,-0.0195728446144188
275,1.63531515282883,0.856202555319495,-0.0468859568677559
276,0.691749610868902,-0.491710724478715,0.401867070521231
277,0.507357367499273,0.359522112313876,0.926891648952741
278,-0.751222127484955,0.556220138218446,1.56618023776745
279,0.358685855022602,0.0821394380448877,1.63859043972276
280,0.199416097056107,0.77500437744818,0.681208390054177
281,-0.459247136223771,0.0177375969083203,0.0605671720068203
282,-0.18248164033059,-1.16130877624637,0.223156634225479
283,0.972027340602624,0.350754494803043,-0.247947185601766
284,-2.09719663992721,-0.773952862266694,-0.859480335674343
285,-0.261439885382031,-1.4100185279819,0.588367094411113
286,1.2817238381163,0.119304137752862,1.42886615601445
287,-0.0919748794336114,-0.364023064197474,-1.25124564007016
288,1.41524619007177,-0.470861038440243,-1.09469648505866
289,-0.0324829091698868,0.936862709282954,-1.78992465713385
290,-0.140186886409484,-0.545613263405743,0.250523617068783
291,-0.986991063213006,0.563308632417051,0.191893784709353
292,0.472880568563428,-0.435082177599781,-0.939206316981465
293,-1.41099927801863,-1.22606419806833,0.420634323436423
294,0.171636706216753,-1.45625675531693,1.00549863813349
295,1.35406868165388,-0.149436443137414,1.13166526308119
296,0.598555041121612,-1.20912844900323,1.24314698519364
297,-0.198241798320209,0.127999098318386,-0.141623532348459
298,-0.200486340102785,2.06386587788396,1.06629758789497
299,0.224227428533468,1.7119843753763,0.257443220386356
300,-0.368536650374357,0.620146113306898,-0.97608746535159
301,-1.00023063033688,-0.604070066409095,-1.8122283442522
302,-1.28771858934016,0.945432619848986,-0.564868783608199
303,-0.413361469967703,-0.438212190464934,0.628481629444996
304,2.07724076762808,-1.95276855270683,1.54362200142758
305,-0.27692538410672,-0.667227508264934,0.5251038909916
306,0.66026711878908,1.18111496509429,0.968178424680091
307,0.193172034225691,0.903585250377714,-0.019887325154981
308,0.107968435045858,1.02951714111382,0.954365207910848
309,0.824111944570033,-0.688900725538931,-1.50529196170431
310,0.320557001971177,-1.86349173658966,0.954603496184388
311,-1.68781934333358,1.07774939131035,-0.0828864084680022
312,-1.63393334725433,-2.26527352059729,-1.11395732034295
313,-0.746483702838591,0.59705343318289,-0.136281749626838
314,1.1685350662726,0.544965439410021,-0.450584109446017
315,-1.15209703575545,-0.162004512065346,-1.24312240231807
316,-0.981394013591993,0.900964031471312,-0.335597117297365
317,-1.81895355743974,0.201434216164579,-1.15002003487279
318,0.191949520052566,1.62518773875009,1.57017436083117
319,-2.13519284567495,-1.13879359304675,1.44398737649784
320,0.0302759062035583,-0.527865338802372,-1.77332761836841
321,-0.0949220489541676,1.39183274332482,0.165579375218263
322,-0.511717557162889,2.00827558386898,0.0345801839194349
323,-1.37780995795864,-0.0386978995290674,0.0404807188503922
324,-1.68293161005562,-1.1108275678603,-0.661414419993788
